GenderSelect,Country,Age,EmploymentStatus,CurrentJobTitleSelect,LanguageRecommendationSelect,FormalEducation,MajorSelect,CompensationAmount,CompensationCurrency,
Male,United States,48,Employed full-time,Data Analyst,R,Master's degree,Computer Science,130000.00,USD,
Male,United States,57,Employed full-time,Data Scientist,R,Master's degree,A social science,130000.00,USD,
Male,United States,24,"Independent contractor, freelancer, or self-employed",Scientist/Researcher,Haskell,Master's degree,Mathematics or statistics,130000.00,USD,
Male,United States,25,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Mathematics or statistics,132000.00,USD,
Male,United States,36,Employed full-time,Researcher,R,Master's degree,A social science,132000.00,USD,
Male,United States,39,Employed full-time,Predictive Modeler,SQL,Master's degree,Engineering (non-computer focused),132000.00,USD,
Male,United States,35,"Independent contractor, freelancer, or self-employed",Statistician,Python,Master's degree,Mathematics or statistics,132000.00,USD,
Male,United States,35,Employed full-time,Engineer,Python,Master's degree,Computer Science,133000.00,USD,
Male,United States,33,Employed full-time,Data Scientist,R,Master's degree,Mathematics or statistics,135000.00,USD,
Male,United States,35,Employed full-time,Scientist/Researcher,Python,Master's degree,Mathematics or statistics,135000.00,USD,
Male,United States,35,Employed full-time,Data Scientist,R,Master's degree,A social science,135000.00,USD,
A different identity,United States,37,Employed full-time,Software Developer/Software Engineer,C/C++/C#,Master's degree,Computer Science,135000.00,USD,
Male,United States,40,Employed full-time,Machine Learning Engineer,Python,Master's degree,Other,135000.00,USD,
Male,United States,51,Employed full-time,Machine Learning Engineer,Python,Master's degree,Other,135000.00,USD,
Male,United States,51,Employed full-time,Software Developer/Software Engineer,R,Master's degree,A social science,135000.00,USD,
Male,United States,31,Employed full-time,Business Analyst,SQL,Master's degree,Engineering (non-computer focused),136500.00,USD,
Male,United States,30,Employed full-time,Machine Learning Engineer,Python,Master's degree,A humanities discipline,137000.00,USD,
Female,United States,24,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Electrical Engineering,140000.00,USD,
Male,United States,26,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Electrical Engineering,140000.00,USD,
Male,United States,28,Employed full-time,Data Scientist,Python,Master's degree,Physics,140000.00,USD,
Female,United States,31,Employed full-time,Data Scientist,Python,Master's degree,Other,140000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,SQL,Master's degree,Mathematics or statistics,140000.00,USD,
Male,United States,32,Employed full-time,Computer Scientist,Python,Master's degree,Computer Science,140000.00,USD,
Male,United States,34,Employed full-time,Data Analyst,Matlab,Master's degree,Electrical Engineering,140000.00,USD,
Male,United States,37,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),140000.00,USD,
Male,United States,38,Employed full-time,Other,Python,Master's degree,Computer Science,140000.00,USD,
Male,United States,38,Employed full-time,Machine Learning Engineer,Python,Master's degree,Computer Science,140000.00,USD,
Male,United States,39,Employed full-time,Software Developer/Software Engineer,R,Master's degree,Engineering (non-computer focused),140000.00,USD,
Female,United States,42,Employed full-time,Operations Research Practitioner,R,Master's degree,Engineering (non-computer focused),140000.00,USD,
Male,United States,60,Employed full-time,Engineer,Matlab,Master's degree,Physics,140000.00,USD,
Male,United States,64,Employed full-time,Data Scientist,Python,Master's degree,Physics,140000.00,USD,
Male,United States,52,"Independent contractor, freelancer, or self-employed",Scientist/Researcher,Python,Master's degree,Biology,140000.00,USD,
Male,United States,61,"Independent contractor, freelancer, or self-employed",Predictive Modeler,SAS,Master's degree,A social science,140000.00,USD,
Male,United States,27,Employed full-time,Other,Python,Master's degree,Mathematics or statistics,145000.00,USD,
Male,United States,32,Employed full-time,Business Analyst,SQL,Master's degree,Engineering (non-computer focused),145000.00,USD,
Male,United States,37,Employed full-time,Data Scientist,Python,Master's degree,Engineering (non-computer focused),145000.00,USD,
Female,United States,46,Employed full-time,Business Analyst,R,Master's degree,Other,145000.00,USD,
Male,United States,31,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,146000.00,USD,
Male,United States,35,Employed full-time,Other,R,Master's degree,Computer Science,147000.00,USD,
Female,United States,29,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,150000.00,USD,
Male,United States,30,Employed full-time,Data Scientist,Python,Master's degree,A social science,150000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,Python,Master's degree,Electrical Engineering,150000.00,USD,
Male,United States,31,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,150000.00,USD,
Male,United States,34,Employed full-time,Statistician,Python,Master's degree,Engineering (non-computer focused),150000.00,USD,
Male,United States,36,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,150000.00,USD,
Female,United States,37,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,150000.00,USD,
Female,United States,38,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,150000.00,USD,
Female,United States,50,Employed full-time,Business Analyst,R,Master's degree,Other,150000.00,USD,
Male,United States,50,Employed full-time,Data Scientist,R,Master's degree,Mathematics or statistics,150000.00,USD,
Male,United States,52,Employed full-time,Machine Learning Engineer,Python,Master's degree,Physics,150000.00,USD,
Male,United States,53,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,150000.00,USD,
Female,United States,54,Employed full-time,Machine Learning Engineer,R,Master's degree,Mathematics or statistics,150000.00,USD,
Male,United States,55,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,A social science,150000.00,USD,
Male,United States,56,Employed full-time,Other,R,Master's degree,A social science,150000.00,USD,
Male,United States,57,Employed full-time,Engineer,R,Master's degree,Engineering (non-computer focused),150000.00,USD,
Male,United States,58,Employed full-time,Data Analyst,Other,Master's degree,A humanities discipline,150000.00,USD,
Male,United States,64,Employed full-time,Data Scientist,Python,Master's degree,Biology,150000.00,USD,
Male,United States,65,Employed full-time,Computer Scientist,Python,Master's degree,Mathematics or statistics,150000.00,USD,
Female,United States,45,Employed part-time,Engineer,Python,Master's degree,Electrical Engineering,150000.00,USD,
Female,United States,28,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Master's degree,Mathematics or statistics,150000.00,USD,
Female,United States,40,Employed full-time,Engineer,Python,Master's degree,Electrical Engineering,152000.00,USD,
Male,United States,44,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,152000.00,USD,
Female,United States,28,Employed full-time,Data Scientist,Python,Master's degree,Other,153000.00,USD,
Male,United States,32,Employed full-time,Data Scientist,Python,Master's degree,A social science,153000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,SQL,Master's degree,Management information systems,155000.00,USD,
Male,United States,30,Employed full-time,Data Scientist,Python,Master's degree,A humanities discipline,155000.00,USD,
Male,United States,38,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Computer Science,155000.00,USD,
Male,United States,50,Employed full-time,Machine Learning Engineer,Python,Master's degree,Electrical Engineering,155000.00,USD,
Male,United States,28,Employed full-time,Machine Learning Engineer,Python,Master's degree,Mathematics or statistics,160000.00,USD,
Male,United States,28,Employed full-time,Data Scientist,Python,Master's degree,"Information technology, networking, or system administration",160000.00,USD,
Male,United States,29,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,160000.00,USD,
Male,United States,30,Employed full-time,Predictive Modeler,SQL,Master's degree,Computer Science,160000.00,USD,
Male,United States,32,Employed full-time,Data Scientist,R,Master's degree,Engineering (non-computer focused),160000.00,USD,
Male,United States,41,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Engineering (non-computer focused),160000.00,USD,
Male,United States,43,Employed full-time,DBA/Database Engineer,Python,Master's degree,Management information systems,160000.00,USD,
Female,United States,48,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Other,160000.00,USD,
Male,United States,57,Employed full-time,Software Developer/Software Engineer,Python,Master's degree,Fine arts or performing arts,160000.00,USD,
Female,United States,29,Employed full-time,Operations Research Practitioner,Python,Master's degree,Mathematics or statistics,162000.00,USD,
Male,United States,42,Employed full-time,Data Scientist,Python,Master's degree,Computer Science,162000.00,USD,
Male,United States,28,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,165000.00,USD,
Male,United States,43,Employed full-time,Data Scientist,R,Master's degree,Engineering (non-computer focused),165000.00,USD,
Male,United States,46,Employed full-time,Data Scientist,Python,Master's degree,Other,165000.00,USD,
Male,United States,55,Employed full-time,Data Scientist,R,Master's degree,Physics,166000.00,USD,
Male,United States,27,Employed full-time,Data Scientist,Python,Master's degree,A social science,170000.00,USD,
Male,United States,54,Employed full-time,Other,Python,Master's degree,Management information systems,170000.00,USD,
Male,United States,33,Employed full-time,Data Scientist,Python,Master's degree,Electrical Engineering,172000.00,USD,
Male,United States,42,Employed full-time,Other,Python,Master's degree,A humanities discipline,172000.00,USD,
Male,United States,28,Employed full-time,Machine Learning Engineer,Python,Master's degree,Electrical Engineering,175000.00,USD,
Male,United States,35,Employed full-time,Data Scientist,Python,Master's degree,Mathematics or statistics,175000.00,USD,
Male,United States,37,Employed full-time,Other,Python,Master's degree,Other,175000.00,USD,
